5 Minutes,Flow (Veh/5 Minutes),# Lane Points,% Observed
10/20/2017 16:40,287,4,100
10/20/2017 16:45,455,4,100
10/20/2017 16:50,457,4,100
10/20/2017 16:55,445,4,100
10/20/2017 17:00,298,4,100
10/20/2017 17:05,351,4,100
10/20/2017 17:10,422,4,100
10/20/2017 17:15,368,4,100
10/20/2017 17:20,372,4,100
10/20/2017 17:25,395,4,100
10/20/2017 17:30,374,4,100
10/20/2017 17:35,359,4,100
10/20/2017 17:40,463,4,100
10/20/2017 17:45,327,4,100
10/20/2017 17:50,316,4,100
10/20/2017 17:55,403,4,100
10/20/2017 18:00,396,4,100
10/20/2017 18:05,384,4,100
10/20/2017 18:10,416,4,100
10/20/2017 18:15,274,4,100
10/20/2017 18:20,308,4,100
10/20/2017 18:25,376,4,100
10/20/2017 18:30,295,4,100
10/20/2017 18:35,362,4,100
10/20/2017 18:40,363,4,100
10/20/2017 18:45,413,4,100
10/20/2017 18:50,356,4,100
10/20/2017 18:55,319,4,100
10/20/2017 19:00,276,4,100
10/20/2017 19:05,403,4,100
10/20/2017 19:10,349,4,100
10/20/2017 19:15,271,4,100
10/20/2017 19:20,348,4,100
10/20/2017 19:25,361,4,100
10/20/2017 19:30,383,4,100
10/20/2017 19:35,199,4,100
10/20/2017 19:40,318,4,100
10/20/2017 19:45,386,4,100
10/20/2017 19:50,320,4,100
10/20/2017 19:55,313,4,100
10/20/2017 20:00,147,4,100
10/20/2017 20:05,265,4,100
10/20/2017 20:10,253,4,100
10/20/2017 20:15,233,4,100
10/20/2017 20:20,232,4,100
10/20/2017 20:25,270,4,100
10/20/2017 20:30,256,4,100
10/20/2017 20:35,246,4,100
10/20/2017 20:40,153,4,100
10/20/2017 20:45,183,4,100
10/20/2017 20:50,213,4,100
10/20/2017 20:55,185,4,100
10/20/2017 21:00,220,4,100
10/20/2017 21:05,233,4,100
10/20/2017 21:10,239,4,100
10/20/2017 21:15,238,4,100
10/20/2017 21:20,249,4,100
10/20/2017 21:25,245,4,100
10/20/2017 21:30,205,4,100
10/20/2017 21:35,185,4,100
10/20/2017 21:40,201,4,100
10/20/2017 21:45,194,4,100
10/20/2017 21:50,235,4,100
10/20/2017 21:55,225,4,100
10/20/2017 22:00,284,4,100
10/20/2017 22:05,152,4,100
10/20/2017 22:10,212,4,100
10/20/2017 22:15,177,4,100
10/20/2017 22:20,252,4,100
10/20/2017 22:25,236,4,100
10/20/2017 22:30,186,4,100
10/20/2017 22:35,217,4,100
10/20/2017 22:40,179,4,100
10/20/2017 22:45,187,4,100
10/20/2017 22:50,135,4,100
10/20/2017 22:55,172,4,100
10/20/2017 23:00,154,4,100
10/20/2017 23:05,158,4,100
10/20/2017 23:10,145,4,100
10/20/2017 23:15,178,4,100
10/20/2017 23:20,161,4,100
10/20/2017 23:25,165,4,100
10/20/2017 23:30,127,4,100
10/20/2017 23:35,133,4,100
10/20/2017 23:40,184,4,100
10/20/2017 23:45,148,4,100
10/20/2017 23:50,166,4,100
10/20/2017 23:55,134,4,100
10/21/2017 0:00,100,4,100
10/21/2017 0:05,113,4,100
10/21/2017 0:10,120,4,100
10/21/2017 0:15,107,4,100
10/21/2017 0:20,97,4,100
10/21/2017 0:25,110,4,100
10/21/2017 0:30,85,4,100
10/21/2017 0:35,112,4,100
10/21/2017 0:40,87,4,100
10/21/2017 0:45,76,4,100
10/21/2017 0:50,104,4,100
10/21/2017 0:55,60,4,100
10/21/2017 1:00,73,4,100
10/21/2017 1:05,88,4,100
10/21/2017 1:10,49,4,100
10/21/2017 1:15,66,4,100
10/21/2017 1:20,78,4,100
10/21/2017 1:25,50,4,100
10/21/2017 1:30,52,4,100
10/21/2017 1:35,72,4,100
10/21/2017 1:40,67,4,100
10/21/2017 1:45,73,4,100
10/21/2017 1:50,74,4,100
10/21/2017 1:55,78,4,100
10/21/2017 2:00,69,4,100
10/21/2017 2:05,53,4,100
10/21/2017 2:10,50,4,100
10/21/2017 2:15,58,4,100
10/21/2017 2:20,57,4,100
10/21/2017 2:25,55,4,100
10/21/2017 2:30,36,4,100
10/21/2017 2:35,35,4,100
10/21/2017 2:40,53,4,100
10/21/2017 2:45,41,4,100
10/21/2017 2:50,36,4,100
10/21/2017 2:55,33,4,100
10/21/2017 3:00,40,4,100
10/21/2017 3:05,35,4,100
10/21/2017 3:10,42,4,100
10/21/2017 3:15,38,4,100
10/21/2017 3:20,25,4,100
10/21/2017 3:25,26,4,100
10/21/2017 3:30,30,4,100
10/21/2017 3:35,30,4,100
10/21/2017 3:40,34,4,100
10/21/2017 3:45,19,4,100
10/21/2017 3:50,22,4,100
10/21/2017 3:55,29,4,100
10/21/2017 4:00,26,4,100
10/21/2017 4:05,27,4,100
10/21/2017 4:10,25,4,100
10/21/2017 4:15,17,4,100
10/21/2017 4:20,26,4,100
10/21/2017 4:25,18,4,100
10/21/2017 4:30,24,4,100
10/21/2017 4:35,28,4,100
10/21/2017 4:40,23,4,100
10/21/2017 4:45,34,4,100
10/21/2017 4:50,29,4,100
10/21/2017 4:55,40,4,100
10/21/2017 5:00,25,4,100
10/21/2017 5:05,34,4,100
10/21/2017 5:10,37,4,100
10/21/2017 5:15,37,4,100
10/21/2017 5:20,49,4,100
10/21/2017 5:25,40,4,100
10/21/2017 5:30,52,4,100
10/21/2017 5:35,38,4,100
10/21/2017 5:40,51,4,100
10/21/2017 5:45,43,4,100
10/21/2017 5:50,67,4,100
10/21/2017 5:55,68,4,100
10/21/2017 6:00,51,4,100
10/21/2017 6:05,67,4,100
10/21/2017 6:10,57,4,100
10/21/2017 6:15,87,4,100
10/21/2017 6:20,70,4,100
10/21/2017 6:25,96,4,100
10/21/2017 6:30,68,4,100
10/21/2017 6:35,75,4,100
10/21/2017 6:40,106,4,100
10/21/2017 6:45,112,4,100
10/21/2017 6:50,120,4,100
10/21/2017 6:55,111,4,100
10/21/2017 7:00,108,4,100
10/21/2017 7:05,133,4,100
10/21/2017 7:10,123,4,100
10/21/2017 7:15,141,4,100
10/21/2017 7:20,134,4,100
10/21/2017 7:25,124,4,100
10/21/2017 7:30,155,4,100
10/21/2017 7:35,141,4,100
10/21/2017 7:40,171,4,100
10/21/2017 7:45,142,4,100
10/21/2017 7:50,198,4,100
10/21/2017 7:55,175,4,100
10/21/2017 8:00,190,4,100
10/21/2017 8:05,132,4,100
10/21/2017 8:10,178,4,100
10/21/2017 8:15,188,4,100
10/21/2017 8:20,166,4,100
10/21/2017 8:25,171,4,100
10/21/2017 8:30,168,4,100
10/21/2017 8:35,143,4,100
10/21/2017 8:40,177,4,100
10/21/2017 8:45,227,4,100
10/21/2017 8:50,198,4,100
10/21/2017 8:55,230,4,100
10/21/2017 9:00,236,4,100
10/21/2017 9:05,153,4,100
10/21/2017 9:10,236,4,100
10/21/2017 9:15,246,4,100
10/21/2017 9:20,228,4,100
10/21/2017 9:25,175,4,100
10/21/2017 9:30,174,4,100
10/21/2017 9:35,221,4,100
10/21/2017 9:40,132,4,100
10/21/2017 9:45,240,4,100
10/21/2017 9:50,294,4,100
10/21/2017 9:55,234,4,100
10/21/2017 10:00,244,4,100
10/21/2017 10:05,166,4,100
10/21/2017 10:10,212,4,100
10/21/2017 10:15,199,4,100
10/21/2017 10:20,288,4,100
10/21/2017 10:25,203,4,100
10/21/2017 10:30,179,4,100
10/21/2017 10:35,240,4,100
10/21/2017 10:40,245,4,100
10/21/2017 10:45,268,4,100
10/21/2017 10:50,215,4,100
10/21/2017 10:55,250,4,100
10/21/2017 11:00,244,4,100
10/21/2017 11:05,212,4,100
10/21/2017 11:10,288,4,100
10/21/2017 11:15,279,4,100
10/21/2017 11:20,310,4,100
10/21/2017 11:25,324,4,100
10/21/2017 11:30,246,4,100
10/21/2017 11:35,330,4,100
10/21/2017 11:40,255,4,100
10/21/2017 11:45,301,4,100
10/21/2017 11:50,294,4,100
10/21/2017 11:55,290,4,100
10/21/2017 12:00,214,4,100
10/21/2017 12:05,197,4,100
10/21/2017 12:10,365,4,100
10/21/2017 12:15,301,4,100
10/21/2017 12:20,268,4,100
10/21/2017 12:25,296,4,100
10/21/2017 12:30,295,4,100
10/21/2017 12:35,395,4,100
10/21/2017 12:40,245,4,100
10/21/2017 12:45,330,4,100
10/21/2017 12:50,339,4,100
10/21/2017 12:55,328,4,100
10/21/2017 13:00,290,4,100
10/21/2017 13:05,345,4,100
10/21/2017 13:10,354,4,100
10/21/2017 13:15,377,4,100
10/21/2017 13:20,333,4,100
10/21/2017 13:25,302,4,100
10/21/2017 13:30,381,4,100
10/21/2017 13:35,268,4,100
10/21/2017 13:40,325,4,100
10/21/2017 13:45,409,4,100
10/21/2017 13:50,307,4,100
10/21/2017 13:55,275,4,100
10/21/2017 14:00,322,4,100
10/21/2017 14:05,349,4,100
10/21/2017 14:10,333,4,100
10/21/2017 14:15,366,4,100
10/21/2017 14:20,354,4,100
10/21/2017 14:25,268,4,100
10/21/2017 14:30,396,4,100
10/21/2017 14:35,311,4,100
10/21/2017 14:40,346,4,100
10/21/2017 14:45,352,4,100
10/21/2017 14:50,295,4,100
10/21/2017 14:55,373,4,100
10/21/2017 15:00,365,4,100
10/21/2017 15:05,278,4,100
10/21/2017 15:10,394,4,100
10/21/2017 15:15,377,4,100
10/21/2017 15:20,431,4,100
10/21/2017 15:25,351,4,100
10/21/2017 15:30,309,4,100
10/21/2017 15:35,414,4,100
10/21/2017 15:40,370,4,100
10/21/2017 15:45,330,4,100
10/21/2017 15:50,327,4,100
10/21/2017 15:55,355,4,100
10/21/2017 16:00,385,4,100
10/21/2017 16:05,339,4,100
10/21/2017 16:10,340,4,100
10/21/2017 16:15,377,4,100
10/21/2017 16:20,417,4,100
10/21/2017 16:25,390,4,100
10/21/2017 16:30,314,4,100
10/21/2017 16:35,313,4,100
10/21/2017 16:40,341,4,100
10/21/2017 16:45,259,4,100
10/21/2017 16:50,299,4,100
10/21/2017 16:55,447,4,100
10/21/2017 17:00,309,4,100
10/21/2017 17:05,401,4,100
10/21/2017 17:10,321,4,100
10/21/2017 17:15,348,4,100
10/21/2017 17:20,353,4,100
10/21/2017 17:25,338,4,100
10/21/2017 17:30,298,4,100
10/21/2017 17:35,363,4,100
10/21/2017 17:40,313,4,100
10/21/2017 17:45,373,4,100
10/21/2017 17:50,358,4,100
10/21/2017 17:55,423,4,100
10/21/2017 18:00,310,4,100
10/21/2017 18:05,300,4,100
10/21/2017 18:10,307,4,100
10/21/2017 18:15,349,4,100
10/21/2017 18:20,389,4,100
10/21/2017 18:25,352,4,100
10/21/2017 18:30,359,4,100
10/21/2017 18:35,376,4,100
10/21/2017 18:40,329,4,100
10/21/2017 18:45,410,4,100
10/21/2017 18:50,322,4,100
10/21/2017 18:55,258,4,100
10/21/2017 19:00,340,4,100
10/21/2017 19:05,324,4,100
10/21/2017 19:10,297,4,100
10/21/2017 19:15,242,4,100
10/21/2017 19:20,309,4,100
10/21/2017 19:25,264,4,100
10/21/2017 19:30,310,4,100
10/21/2017 19:35,180,4,100
10/21/2017 19:40,252,4,100
10/21/2017 19:45,243,4,100
10/21/2017 19:50,303,4,100
10/21/2017 19:55,216,4,100
10/21/2017 20:00,231,4,100
10/21/2017 20:05,209,4,100
10/21/2017 20:10,160,4,100
10/21/2017 20:15,225,4,100
10/21/2017 20:20,226,4,100
10/21/2017 20:25,249,4,100
10/21/2017 20:30,148,4,100
10/21/2017 20:35,192,4,100
10/21/2017 20:40,224,4,100
10/21/2017 20:45,218,4,100
10/21/2017 20:50,211,4,100
10/21/2017 20:55,161,4,100
10/21/2017 21:00,216,4,100
10/21/2017 21:05,217,4,100
10/21/2017 21:10,225,4,100
10/21/2017 21:15,221,4,100
10/21/2017 21:20,228,4,100
10/21/2017 21:25,240,4,100
10/21/2017 21:30,242,4,100
10/21/2017 21:35,245,4,100
10/21/2017 21:40,137,4,100
10/21/2017 21:45,206,4,100
10/21/2017 21:50,230,4,100
10/21/2017 21:55,227,4,100
10/21/2017 22:00,173,4,100
10/21/2017 22:05,230,4,100
10/21/2017 22:10,179,4,100
10/21/2017 22:15,196,4,100
10/21/2017 22:20,238,4,100
10/21/2017 22:25,186,4,100
10/21/2017 22:30,175,4,100
10/21/2017 22:35,180,4,100
10/21/2017 22:40,136,4,100
10/21/2017 22:45,168,4,100
10/21/2017 22:50,168,4,100
10/21/2017 22:55,168,4,100
10/21/2017 23:00,132,4,100
10/21/2017 23:05,163,4,100
10/21/2017 23:10,154,4,100
10/21/2017 23:15,164,4,100
10/21/2017 23:20,169,4,100
10/21/2017 23:25,126,4,100
10/21/2017 23:30,137,4,100
10/21/2017 23:35,102,4,100
10/21/2017 23:40,138,4,100
10/21/2017 23:45,127,4,100
10/21/2017 23:50,150,4,100
10/21/2017 23:55,118,4,100
